key,source,target
/5B58CBE04A1FD0B9319EF4B5E0367AF5,Have you come to make an offering to your tentacle goddess?,
/72676A264244C7A242C2688B7B60F6A5,Have you come to please this Kraken princess?,
/106EA6A747A0901892BD12A925DA79A5,Have your way with me!,
/26D2F9824AAF8A08377F478BB7C771AB,Have your way with me!,
/875152BC4E9E927C2B6EF4BF0B85673D,Have your way with me!,
/9CB6C5E14DD6C412AD7898B8D2120925,"Having fins makes moving on dry land challenging. Would you breed me a loveable Nephelym that can fetch things around town? I suppose it doesn't HAVE to be attractive... though if you could... just in case.  -Romy",
/48107A45419D9511DA312F919A7866E8,Hedon Township,
/8B77D0FA4239D5EB6797BE8CDE396836,Hedonist,
/8B77D0FA4239D5EB678BAE8CDE396836,Hedonist I,
/90BF47A74AF19E981D455BAB280C9D05,"Hedonist I: Gains 75% more XP, but gives none to mates.",
/8B77D0FA4239D5EB678BAE8CDE396834,Hedonist II,
/90BF47A74AF19E981D455BAB280C9D03,"Hedonist II: Gains 100% more XP, but gives none to mates.",
/8B77D0FA4239D5EB678BAE8CDE396832,Hedonist III,
/90BF47A74AF19E981D455BAB280C9D01,"Hedonist III: Gains 125% more XP, but gives none to mates.",
/90BF47A74AF19E981D412BCB280C9D05,"Hedonist: Gains more XP, but gives none to mates.",
/063FE1B64CA363E1B1CB09BFE7E6043C,"Heh... sometimes I just can't stop.",
/5427167040A955B80E920484216BF749,Hehe... if you insist human. I always enjoy assaulting the world with my tentacles.,
/66FF732B48A05F6D56007DA56AA83546,Hehehe... she is going to love what I brought her.,
/6E7585B44800A93D4B9E9AB43E129A72,Hehehehe... you practically can already--I barely wear anything!,
/5BCD2C4F491787616684ECAD40FE34C6,Hello?,
/B5F3B5B2436545B9AAC067B451FA7563,"Her beautiful breasts make so much honey, she has an army of bee daughters to milk her.",
/7F23CD5A4568538ECF60ED883E7BBAFA,"Her large mouth can take a lot of it, and I make sure to shoot loads down her throat.",
/562919BA4DDFB552659A82ABD2D238A1,"Her name is Apopha Fesssi. Come to think of it... I haven't seen her in years.",
/4A730CFD4FE7937D823362B706A236A2,"Her name is Pawsmaati, a blessed Neko in Sultry Plateau.",
/15C00C874838EB1710DECF9C8F9A8AB0,"Her name is Pawsmaati, she is not far from here. You should seek her wisdom.",
/85E58BD244C80942385F1793A5D30333,"Hidden in the depths, away from judging eyes, one can indulge in untold hedonism. The cavern dwellers have perfected the pleasurable arts of dark magic.",
/0C7FA2DC4E91993DEDDA2CA03E98C251,Hiss!,
/16513C5A4632BB961094E887464CD1B1,Hiss!,
/B27218744AEBAD507E1037B620EC16DA,Hiss! Blossom love you mastah!,
/E71D6B9A4400127440C060AAD55FB07B,"Hiss! I knew you wanted it. Don't think I haven't noticed you gazing upon my girthy glory.",
/C905E77348FA5208DABFD693A69EEBA4,"Hiss! I've got it.",
/ADECFCE04009A18A9FCD358FEAD730A5,"Hiss! Oh sexy human, come closer... I promise I won't bite.",
/3EB71DED4BE3050E6199E7B8D96DD53B,"Hiss! Perhaps it's finally time I did something about thisss, so that I might share my ass with the world.",
/3F0C87C74757865EBCE8459D7572E49A,"Hiss!! Now quit wasting time, I am horny and my ass needs worshipped.",
/0BCD81114A8992C9E8D2188AD6992528,Hiss!! These tiny townsfolk are mesmerized by my ass!,
/DB69E46B4983BD0EAA6594BCFCD514ED,Hiss...,
/E27A479A496E7D5504357E85E45466FC,Hiss...,
/9B2F56474FA9D82EE9F76EBEB5723F74,"Hiss... Fern like this... much pleasure, taste is good.",
/F02F8B45410D1DAB710358A53AE119D7,"Hiss... hmm... perhaps a centaur. No no, she will want money.",
/D913C6254D30AA08E8B01787AE3D1B68,Hivelands,
/2E3E08D0489FB126A2E91CAA491280F4,Hivelands is now accessible.,
/623951124677DCB7B08E31B3C53CABCC,Hmm... I believe I can.,
/470D6D79492BCC63D142C6B7937A7877,"Hmm... I can't remember.",
/D9F1E15344E0F55C0BF0C2BD7FA7EB63,Hmm... I suppose you were a good mate.,
/9006FF4140E2EBD3C3E40ABD8F0E2D40,Hmm... perhaps.,
/81BA7F3C4947D886880CA687DA5D133F,Homestead,
/B088E0624E17857FAE8AE4B893251DA2,Hominal,
/926325814BBC6464CA76E097764B7F27,Hominal: Inherited more human traits.,
/07F5EE754EC13715610F3E8746D2A3D2,"Honestly, I don't know much about my kind.",
/C65E75D34AC278A104BAD0A7B99C4CA2,Honeycomb blocks this gate.,
/DC9E09AE4BC0BE32644CA59E071AE774,Honeycomb blocks this gate.,
/1933C04F4EBC681B1BF676BB56435E35,Hornball,
/1928C04F4EBC681B1BF676BB56435E35,Hornball I,
/2EBA2B7C475E9710DEB122887C14BEE7,Hornball I: Max Excitement increased by 20.,
/3928C04F4EBC681B1BF676BB56435E33,Hornball II,
/4EBA2B7C475E9710DEB122887C14BEE2,Hornball II: Max Excitement increased by 30.,
/5928C04F4EBC681B1BF676BB56435E31,Hornball III,
/6EBA2B7C475E9710DEB122887C14BEE9,Hornball III: Max Excitement increased by 40.,
/2EBA2B7C475E9710DEB122887C14BBB9,Hornball: Max Excitement increased.,
/BABE7B1340FA36AADAE0E596C6FC1721,"How I envy this tall sexy body of yours, but ohhhhh it feels so good!",
/C544F8824FC4DDC6DBEFE084C3987F32,How I miss the old days.,
/A794490B471FFA8A958C3BA3B3BFDB9C,"How adorable, may I have the keystone now?",
/D8F0F94A480E7784CAF965A42BDDDC9A,How are slimes made?,
/A7310E5A43F60121BD9352B96FBB8369,How did you get up here?,
/1EB7986D40F6A7B90EB5ADB781104A11,How do I access the area under the temple?,
/1B9EA938413881EEDE041F85884A4BC3,How do I learn sex positions?,
/F3CA61414720C714BBD4FB98C38684ED,How do I learn sex positions?,
/7531D7CC4B4C50FC4972DB878B5DEDCA,How do I obtain spirit form?,
/9E8424C246BEBF834649DAABF8B5CD18,How do I open the stone gates?,
/D1E7FBF645BBEB29F682D5A4FAB6A2A5,How interesting. Hiss!,
/219DB5F74ED7CB5AAC90FA94BF883682,How interesting... *yawn*,
/8A77725E4111005E08D6A08330057BBF,How is that Akabeko treating you?,
/F6969BA84DEC3DFDB3D93F9DDA026D6A,How long have you been down here?,
/214776AF4C822D0B66293DB4BC1D955C,How long have you been stuck?,
/6F4CEAD741DEE1EEF95A008A74E8BC08,How long have you been stuck?,
/A95B76C9415993E5F52ECDA4492EBE73,How long have you been stuck?,
/26DCB9EA476437386094CA87FFE3E422,How may I further assist you human?,
/8797C4C64E06B6CA137B77BA4824489F,"How sad... they haven't grown in hundreds of years. Those poor bees!",
/7BD230084E2B289F72FCC48F4E4B7CB8,How sweet! Awww...,
/FAF57AE645B3D2B5A5373CA6FA1C5EA6,However I am going to require a lot of... seed.,
/8914763C4965D6C23C2F2FA37534FDA8,"However if you're a lame human who hates fun, you can give them their favorite body fluid instead.",
/35BF63974E330C75B3359E8E1E99F0CB,"However the demons grew weary of being governed by archangels, and decided to revolt.",
/FAC3B1AA48B55AC22C81BABA4025A329,"However, by stepping into a sacred pussy portal one can enter the Void from this plane.",
/ACD1C69F4B52BCF56888D3ABD4DD4BC6,"However, our semen and ovum are where the ""magic"" happens.",
/900A82D44250A3392806469644B7B93B,"However, roaming this land are lesser @MONSTER_RACE@, to which many brand as ""wild"".",
/0F2C916F409983084088D7B8C734556F,"However, she must learn to restrain herself from inhaling so much of that blue smoke.",
/107C6B8448B1F139A90AFDBD17AE1AA9,"However, some might be more playful about it and surprise you!",
/FE11832245764B482A5550B347EB143E,"However, some might be more playful about it and surprise you!",
/B0133AC44E841D002819DB9289664369,"However, they are mere simpletons that serve as my breeding stock!",
/056C9C1748701D33A4113FB426A3981C,However...,
/5F71A084478332FD553228BF6DB08550,Huge Size,
/9ECA418E4EC2E9617CD48B82C43CB5FA,Huge: Roughly 10ft in height.,
/4E7910C949370E1A22F20886B7F19689,"Huh... that means you're just as horny then.",
/91512E3C41CA91E3C203E3BFD899DA24,Human cum is something I have always wanted.,
/2262A6F64B6CB59E0A4D93A13609ED6A,Human cum tastes just like I dreamt it would!,
/4163AB5147C585FA2B2677AB39C31FC2,"Human did good, chieftain already dumped loads in her.",
/93E88F4240B9F847CEDA058F8BFD753E,Human feel good. Lucky chieftain let you squirt weak seed in her.,
/8608CD3E4A24FE889A9114BB9C69E23E,Human feel very good. Swallowed tons of cum hahaha!,
/AA14311148FE8C6A89D0DE953790D7E7,Human fix gate now!,
/432AB6154EB0FCBABFD45A9F48D948F8,"Human fix gate now, or get cock stuffed down gullet!",
/54C74A434002CAD60426198FDDCF4B82,"Human fix gate now, or your cock is mine!",
/92840010469055DB3A7EADA0FB5C99E1,Human is right... tribe is weak.,
/5C55705949989D3944ACDD8DE6CAEB1E,Human milky taste so good... ahhhh!,
/2D636C78456A78C86B5305B72E889E11,Human pussy tastes just like I dreamt it would!,
/F2F1647F46528F5AE94959AFFBE62500,Human! *snarl*,
/417606634FB97A6E74DED7A87503CED0,Human! My tribe sisters want to breed.,
/ADE570A545B3D82C930945ACF5A2C3CE,"Human, you have exceeded my expectations and pleased me greatly.",
/52FD26D0482D242DE0DC388D8424F5E9,Humans... I can understand why the world is obsessed with you now.,
/63B540744119014025598C8555237076,Humans... I can understand why the world is obsessed with you now.,
/5243F67240932D62D7FDFABA63A88594,Hung,
/5243F67240932D62D7FDFABA63222594,Hung I,
/EC01A5624439E2DDB75614A1656451DD,"Hung I: Inherited a larger dick, Allure raises the XP gained by 10%.",
/5243F67240932D62D7FDFABA61222594,Hung II,
/EC01A5624439E2DDB75614A1636451DD,"Hung II: Inherited a larger dick, Allure raises the XP gained by 20%.",
/5243F67240932D62D7FDFABA62222594,Hung III,
/EC01A5624439E2DDB75614A1646451DD,"Hung III: Inherited a larger dick, Allure raises the XP gained by 30%.",
/EC01A5624439E2DDB75614A1397451DD,"Hung: Inherited a larger dick, Allure raises the XP gained.",
/B7AB851641C9ABEE4A178B9DFFD50B0B,Hybrid,
/D3EBB7904D4648D8930D5B98189AC73D,Hybrid,
/8C95D2A04A969135BDEC06A780BBC656,Hybrid body fluids.,
/D15AF6D44FBD9FB7572622AE572A21D7,Hybrid: This one is a mix of two races.,
/8A672F30481E3A3771FCC5ACA7937C23,"I absolutely LOVE being the toy, as you might have guessed.",
/D251615D4084E3BFFB18D4B26806806F,"I admit, it is quite tempting. Humans were a myth until I met you.",
/C0AF205F4250ACA7FCF26C8AD12513B5,"I am Sloth... many think I am lazy, but I prefer to call it ""efficient"".",
/8AF6FC6641A12C2B4A5B90B25313D5E2,I am a full grown Alraune now!,
/ED31F33C43B35F55174029803CC7A311,I am a full grown Alraune now!,
/23E7B88A464A51712A11B1A07FE361A3,"I am a growing Alraune, perhaps you have fluids to spare?",
/9589965546B48748E41BA7942844189B,"I am a growing Alraune, perhaps you have fluids to spare?",
/ADF357A1447CC164A3CF54A274E1EECF,"I am a growing Alraune, perhaps you have fluids to spare?",
/E460226A4FF1B186BCA5DE85158B49AF,"I am a growing Alraune, perhaps you have fluids to spare?",
/FD996BF544296A6A4A54CE82ABF12183,"I am a growing Alraune, perhaps you have fluids to spare?",
/25580E6145BF9216DA12689E0973DCD0,"I am a well trained centaur warmaiden, you would not stand a chance.",
/7413D71A4AAA4CA135368D8D6BD67DC1,I am going to cum... ahhh... it will be messy.,
/87F01F0B48F45D7E461449960ED82A56,"I am high priestess Leylanna, enlightened servant of the Goddess most high.",
/6D4FCB5345397A3D9726C1AAA8B438D6,I am not powerful enough to control the plants in other lands.,
/16099E454C927A69887E23955E893635,I am off to catch that variant.,
/1BE1CDD644277334F98620A99521B9DC,I am off to catch that variant.,
/F0A3AEEB4B43B9230E0996961D788CD4,"I am the Dragon Matriarch of Virgin Breaks, and you have awoken me from my slumber.",
/C540E787424068F17DC21E839F8383CC,"I blame that dryad, she kept bringing me her sweet fruit, and before I knew it my ass was too big to leave my cave.",
/86DA9E6A4C65102E4B28A3968C3DA8FC,I can assure you this will feel so good.,
/CE3738E344825C4371847CB9F0E4445E,I can build anything your genitalia desires!,
/B72B154840C9EFADCC67BE89C1C467AA,"I can feel the roots of many cuminus flowers, but no ejaculum-phallis. Hmm...",
/DB00D91D4420A5D9D4F3FBB7DD1AC099,I can help you harvest fluids from wild @MONSTER_RACE@.,
/3C6949B84E9BE02327C5408DC7F1D673,I can help you make a cherry!,
/03607E064EB536F05A5397B97DC24149,"I can't believe it!",
/D7A6D67F4C7BFFA071AA8480399A5D41,"I can't believe it!",
/A58134D54AF7A503EDA75C88BD1471C1,"I can't wait until my next lesson with Pawsmaati!",
/38CC526548FEE9E798647C9C32B75ECE,"I decided to use my dryad power to produce fruit for them, and they love it.",
/7C125E5D4D9517525ACC16A414D5C0E1,"I didn't notice I had a visitor. A human visitor... how interesting.",
/13E887904839CEF7B4D79EBD63EA0F05,"I don't care if you aren't a Titan! Ahhhhhhh... ohhh...",
/16E336BD48B5FD77EAAE96BC1BAAF7D4,"I don't care if you aren't a Titan! Ahhhhhhh... ohhh...",
/7C5554A44E14D8611780E99EAC37F747,"I don't know how to access it, but beware.",
/6B7696AA4F7FC59BCCFABC996AED1F8B,"I envy my lesser siblings in a way, they are not required to embark on a 30 year pilgrimage like me.",
/2DBE58DB4B0AEBCB9FDD04BC94C039BD,"I frequently must change my lower garments since my vagina is always very wet--it's a common problem for blessed @MONSTER_RACE@ that wear clothes.",
/50C24ED842752B247BEF539351A5F126,I gladly do my duty as the toy for this great town.,
/E887131048CFFB8EF5A2E0A1DA1194FE,"I got the keystone for you as promised, take it. Don't be a stranger though!",
/5E27E8A74A30D389BBB939B5142249BB,I greatly desire to experience your fat cock.,
/DB7D31B143C7D61531D61790BE87667B,"I grew in your soil, and now it is my permanent home. Hopefully you like your new decoration!",
/705BCA1D4ACA54FF178C9DA094C9DBA1,"I grew in your soil, and soon it will be my permanent home!",
/D8D64A6444112501D1C4728A0BB65EB7,"I grow more voluptuous and beautiful everyday, and it feels so good...",
/E0CB0262419C2D4379873799FB2844BC,I guess I do spoil them...,
/78CE278740CEF8CBD44C7699C20FEA54,I have been a warden of the Void for countless years and drifted far from Lamia customs.,
/609D904E4D1F23007D88028804202202,I have caught the variant you requested.,
/DF7ACA4545FC48FBC7FBD9816CFDE6DA,I have caught the variant you requested.,
/4F601DAA48F980A712CFA1A4888DDCBC,I have experienced @MONSTER_RACE@ dick and vagina beyond comprehension.,
/96D35D8C41748461CFD8F9A9404E42B5,I have experienced @MONSTER_RACE@ dick and vagina beyond comprehension.,
/9D593DC94FAA9CCF2CB35CBA7EA06A73,I have experienced @MONSTER_RACE@ dick and vagina beyond comprehension.,
/B4EE3075417C568D59F3C0AC4A5049A3,I have heard legends of the Enlightened One somewhere in Sultry Plateau.,
/1EC1BDF8474319018DE2CBA3602448F1,"I have overcome all desire and emotion. Such is a requirement to become an archangel of the Goddess, for she wants nothing to distract me from my task.",
/9906C87647695E1D9105C3867D704EB0,I have taken the... heavy burden... upon myself of growing the dragon population.,
/5408EE8A4C4CAFF4A2B2F9B2F1F0B779,I have wild @MONSTER_RACE@ to ascend.,
/B3B231554333647A7518C9A44578C0B1,"I hear your eyes working your way down my voluptuous form, your heart beats faster.",
/E5ED1DF6437395916BD42CBCD355E384,I hope my tentacles were not too much for you... yes they can deliver quite the load.,
/FCEBBA094930884E07B0A38C1FC062B8,I hope my toy made you feel good. Maybe... w-w-we can do it again?,
/9FE3B8C04B35B846B4CFB99902294CDE,I knew human liked feeling this mighty body.,
/C9B4EBAD46E07D79B09C1DBE7BE0F774,"I know you have no memories before that moment, so let it sink in that you should not be here at all.",
/E44DC681421F83D23915B6BCE7AF12EF,I love it... it makes me so happy!,
/371A297549D5D30EA8E2A9A04A208FC8,I love sparkles!!!,
/69736B6847FFEF0E503D5B911CB4FE32,I may or may not take advantage of cute sleeping cows...,
/B5B8312540B0C71F1DDBCEADEF6C3E02,"I meant what I said about ye between 'mai jugs. Mayhaps we can have a li'l fun in the future?",
/F177E2D543CD7E7EEE8D7D8675341E30,"I miss my little sister! She's s-s-stil a caterpillar.",
/91C04C0641057656CC61A48472D8954C,I need human cum to grow into my final form. Your dick will slide all the way down my throat as I suck every drop.,
/97DE1E2D44F75CDC8B07A3ACE527EFC4,I need human cum to grow into my final form. Your dick will slide all the way down my throat as I suck every drop.,
/D456D54240773E6C7DA921A0B4BDBA16,I need human milk to grow into my final form. Your soft breasts will be emptied as I suck every drop.,
/1EB41EAD40088E3874A4E0A7F3C437DC,I need to release again already... you humans have it so easy.,
/F98CD43545B39F2F962E56AF0DC2ADAA,"I never wanted it to end! She was in complete control the entire time, not releasing until I came ten times.",
/4BCD2C0947A04AB07ED274984B39E519,"I ought to punish you, but... ohhh! As you can see, I'm busy.",
/8F881FCB45236FE8DB057EBCF2939A73,I recently finished a session with her... ahhh. My mind is so clear and open.,
/D3EBA5FE4F8C935CB40680BE9D7ED27E,"I see I've been slacking off and let my roots overtake the gate to the cove.",
/FBE363A241E1A6C5172380A2F5CAFD27,"I see that look in your eye, you wish to use the denizens of Virgin Breaks for your own pleasure.",
/8D0D93544108C2F1EDC3E0B1D714E088,"I suppose I could use a break... ah... how exhausted I've become.",
/F685E190400D71BAA030AE8630162626,"I suppose there is no need to feed me anymore, but there is another place your fluids can go!",
/2D40A8404D1D3D0D2D24B49349427E5A,"I suppose there is no need to feed me anymore, but we can always do other things with my amazing flower body!",
/A01A080940045990DBDDE2991564A156,I take it you love being the daily toy.,
/3C66BDDF423304DB5DBE6F8E162D6F56,I think the mysterious dildo bearer was Falene.,
/DED16C92469A536D38021EBB9437E929,"I think we're going to get along well human.",
/0A6CE0B4469F4068DE66F4AB8EC4EDA9,I think... you might be my best friend of all time.,
/A1243ACB4057D3CAD0A25787BA4DF627,I think... you might be my best friend of all time.,
/1E2A2FC04EF0D4BCC92A3A911348230A,I thought... finally... I would have friends again...,
/B31209614A74AB1A0C2C14AD375B0165,I trust my honey was exquisite. Consider yourself honored to have tasted the thick sweet product of my teats.,
/E442BDA24E0E99F44CC61FA7F8F3A02F,"I volunteer to be the toy because I am a GOOD PERSON with a BIG HEART. But no, everyone always judges me by my size.",
/8D12D3854864E7395B64589A2754A1A5,I waited so long to experience the pleasure only a human could offer...,
/1F41165A452FBA12C2CF81A71C1DE5AC,"I wandered into that cave at the far end of the pastures, and that's where I met her.",
/10E4A32B499DC549B6EE719D6FEAFD45,"I want a strong mate large enough to please me, a Vulwarg fleshy in the right areas will do.",
/70B4299E404BAC657357D7AD12E3DF68,"I want that delicious futa dick inside me... ohhh, right now!",
/239678F6481C22C297A01BAF6A94E397,I want to experience Kraken vagina...,
/76B461824BF875E28EED5D8D6D9B4D50,I want to experience Kraken vagina...,
/5AEA5C7F4EB5E13F37FC0C9552530212,I want to feel warm human cum course through me!,
/5E3B309B4D79B4A31F6B1786E8B3AB2D,I want to feel warm human cum course through me!,
/A12A50F34FE88A004CB5458C982B3915,I want to feel your soft breasts... on top of mine... ahhh.,
/748A7C25489A4B1CEC2B5D91B815FE8D,I want to give you something in return.,
/CC8A60E34A4F302BEBD0CCB8D0F5B282,I want to have fun with your ass!,
/ED5B02C34C2C1E55771F229EEF4E28DF,I want to have fun with your ass!,
/2DF7474B4ED132A075973ABFA667399C,I want to hear your music.,
/6340E0A045F87C6E35C3348C97609B67,"I want to make love with you, I will not lie.",
/982CC755420F84E3E4F0E5A5452A5A48,"I want to make love with you, I will not lie.",
/C933962A4C5DD7F022D428AEE50FE2C0,I want to play in your slime again!,
/3D8EEBEC4ED68B55EF4D03AE26C8037C,I want to play in your slime!,
/AC469BC043058673C7203B90B9D7E6EE,I want to release again already... you humans have it so easy.,
/1150B97A4723F9592EB22D9FDDA5B4AE,I want to suck on you...,
/7B46D37346081D01CB0C9B8C6CAEE2DF,I want to traverse your pussy... portal.,
/0F62EE694ADB2071C7247C8AA042A065,I want you to have this pearl.,
/554F10F14C2C753407F470A787D584FB,I want your body on mine... inside mine... ahhh.,
/AC9F79424AE7143E28A220A47D8C7AF4,I want your tentacles!,
/59A830904A9DC04A6B7B1CB5E274E11A,I will be leaving now...,
/7C47118C4A51AA8F9E612C99BCE37ABF,I will be leaving now...,
/AC2EF1C14FEBD00A28269E9CF09D8987,I will be leaving now...,
/7468ACB44E64BE348C44FFAF36EB756D,I will figure out how to make the flowers grow.,
/4ABC6CBE40660C1FC7B110BE920B90D5,I will flood your slime with my cum!,
/560C1A89450F26555CC3FA93CDDCA2F8,I will flood your slime with my cum!,
/CF16A17F4830608ACD2AECB022AAF52F,"I will give you that personal encounter, by stuffing my cock deep in you.",
/D687DA6646D9E6184E1D4FBEDD5AFF4B,"I will give you that personal encounter, by stuffing my cock deep in you.",
/4BC020EA4AED0B5B4F293B8BDC5AF9A4,"I will give you that personal encounter, let me lick your pussy.",
/67BD60FD43F812B00C5A68819F80ADF4,"I will give you that personal encounter, let me lick your pussy.",
/3DE7C5E5483FE8321224F9A0BE1EE1E2,I will keep it forever as a token of our friendship!,
/04744CA84CBAE9AB13EA1989A23A0DDC,"I will leave your ranch soon! But don't worry, you can find me in Hedon.",
/8D4C9C144C33EE6A19B08696ABFFB5DA,"I will make you feel so good, if it is pleasure that you seek.",
/3156E10E45B2998962301BBE6844B7EC,I will not deny that I have wished for a more... personal encounter.,
/586C9720448CC48985AE2E8FA3546D05,I will remove the h-h-honeycomb from the Hivelands gate.,
/325B057D42B7367B320C54941EEE0BA6,I will show again how to move your body beyond all measure.,
/F9C66FA74BAA102FE1238A952823D3D9,"I wish I could remember my own birth and childhood, it would make this a lot easier. Hell, I wish I could remember how I got here, some 300 years ago. Hehe I lost count.",
/48EDBF874DED77CEE66F469303F265EB,"I won't go near that temple, they will probably try and convert me, or make me inhale blue smoke.",
/1D0919E245DEEDE87FD63C8852480108,I wonder what she brought me this time.,
/56130E5B431626086919BFB37E7FA460,I would never pass up a chance to taste the depths of human pussy.,
/6779B6F54EA9811CDA01BB899D8E10A4,"I'm Amber-Mae, yer Bovaur dairy lass!",
/D2DF40244F8B96F91F4101A5AD5F08AA,"I'm Camilla! Falene's little goblin assistant! You probably won't need to talk to me much because she's the smart one around here.",
/A819A3124C5B26D015FD5AA51016D3AD,"I'm certain you found it quite pleasurable.",
/3D80ACD9492E522E22EE0EAAD298E834,"I'm climbing in your flower.",
/D18F5F504013858974D982AA49D9035F,"I'm fighting that urge right now...",
/41D4E33A4F278EEAC8E03DBD1A9618E5,"I'm get'n wet, milk me 'lil human! Drink it all!",
/89B96FEA426FD3ECBA90259F724E6DF2,"I'm getting wet just thinking about us rubbing our labia together.",
/5F4FDDD7441D663752F3D78544042EEA,"I'm getting wet just thinking about your thick cock seeding me.",
/D946784E4574F80408FA7D82B80E4EAC,"I'm getting wet just thinking about your thick cock seeding me.",
/35E72C7041E32B269ECDA081BF9906C0,"I'm getting wetter by the second...",
/F091EDAA4504CD138BB740BD4D4EBCB6,"I'm getting wetter by the second...",
/341A1B1E4F52D36C69BFB9ACE71DBCD4,"I'm going to eat all of it and make lots of new slime...",
/58D1FC2449F60C6958E9A78371E3450A,"I'm going to eat all of it and make lots of new slime...",
/B8297A054AB04B137F3266B6480756F5,"I'm here to collect nectar for our queen.",
/0968DD0D4744523D6AFCEABE502C530F,"I'm so horny I can't stand it anymore! Spread 'em human because here I come!",
/244C8E5D4982978D00C8C4AD305CB067,"I'm still not fixing your damn gate.",
/84B9704445972C08434F0F82443C6CDA,"I'm tired of just licking Titans until I get drenched in their warm sticky pleasure! I want to feel a Titan deep inside me.",
/6BD4BB9B462B18C1771C5C8CE331DDAC,"I'm too shy... so I just collect nectar for our queen.",
/EDB37C414F34D2DB942D46BC07E82687,"I've been sitting here every day waiting for whatever that is to visit me.",
/CB48004E4E339F82564495A0A7D0209C,"I've gone through worse.",
/0B1F283F4C4E0D0752DF53AB312D45F9,"I've heard about fertile Bovaur roaming in the south which produce vast quantities of breast milk.",
/6D1F8DD440DBF92518A5E6833EB831FA,"I've heard legends of the daughters of the queen bee in Hivelands.",
/E3AE7B054DC0BBA83F3A75BBB8565010,"I've taken advantage of her fat ass many times, and pumped her full of my seed.",
/CE6754D34D354921713D50B1F67C0F01,"I... uh... ""forgot"" a teaching.",
/BB8503A14E015AEDED4E1C866261B05C,If I could only get some townsfolk to come here and feed me warm cum!,
/14597A3447ACFD81E4E72CB43D419E39,"If I have to spend the rest of eternity in one spot, I wouldn't want it to be with anyone else...",
/3587D87D4538714F62271FBFA1D17FFF,"If I have to spend the rest of eternity in one spot, I wouldn't want it to be with anyone else...",
/C129394C4F9E7B6D0EF3EF87678D5D3B,If I must...,
/61A8146D43CCAA9D468CCC9D2CB22F42,"If I recall... they rigged up some switch 'an pulley system.",
/84B9634D4CF62651B1D08F9FBD40F8DD,"If I stick around here much longer, desire will overwhelm me and we will make love!",
/2BD0260D4AF5544E8E7FEE98A41B8289,"If I wiggle it the right way, it w-w-will distract any potential... mates.",
/A9DC970946A02BBA89824685FB14ED6A,"If I wiggle it the right way, it w-w-will distract any potential... mates.",
/11020A854E2D02F780F8BEA52E1E313C,"If it pleases you, do as you will.",
/E89B660E4DCD6EDBFE7FBDB73A354FD0,"If mastah let Fern drink mastah's fluids, Fern give shiny. Hiss!",
/F67F52234B5891F5C67BA4BEFE637E0A,"If so, make it quick... I'm feeling lazy and a nap is sounding good.",
/A41D55094C37585E241DB98D76B52F65,"If that doesn't suit you, I could put my slime in other places...",
/46D776EB4F6C6F71D802088F7C493A82,"If that doesn't suit you, how about you feed me some of your delicious cum?",
/69F9118A434154DE440203AEBAD52F22,"If that means keeping our mates wrapped for hours while we milk every last drop of seed from them, so be it.",
/3C5A1E994B5F32CC92B04AA131171838,If that... is the case... then...,
/DCFCF2FF45351BEF9BAEACA9BE408F9A,"If the wild @MONSTER_RACE@ loses interest in you, its low attention span will kick in and it will wander off.",
/A90E87E3497D9E41C08BE1AB25DF9AEE,"If thou must indulge your desires, seek the Enlightened One in Sultry Plateau.",
/FA28913344F5F91202D288867FDD4829,If y-y-you know what I mean.,
/2F5513164D00080A441C1292E501C786,"If ye have @MONSTER_RACE@ milk to sell, or if ye want te buy some then I'm yer gal!",
/2FA4621047A86335175276AF22BFDE52,"If ye think I'm a big cow today, 'mai goodness was I larger in me younger days!",
/CADF79DB4BDC5031DE5FA79A12695348,"If you are heading down there, you will no doubt confront Widow. Don't let her frighten you... trust me, she knows how to please. Hiss!",
/4021F6674834D5C495A7E59231DB4FA4,"If you aren't in the mood, you can also catch them by rubbing @MONSTER_RACE@ semen on their skin, or feeding them @MONSTER_RACE@ milk.",
/D5F8F9DC452D7E14F022B7A4C04B523C,"If you can breed me a lovely honey bee, it would be a massive help.",
/4B400F8545DB288AE092E39BA2CD24BF,"If you can find me something that fits Pawsmaati's request, I will get that keystone for you.",
/6DD6D2E84735C26D7103ADA9DEA53E81,"If you do not leave this place, you will mount me with that modest sized cock until I'm satisfied!",
/8E670FBC49A79D7C192CB5916E7E2B4B,"If you do not leave this place, your little human pussy will become acquainted with it!",
/D5A1DB2341980090F900379E1AE48051,"If you don't, they will!",
/AE10903F4F5306C2AF3432A0D40AD89F,"If you get surprised with sex, you will lose all your energy and be forced to sleep until the next day.",
/7F6924F64E3D07A056BFC7903542E0AB,"If you thought my honey was delicious now, it is but a shadow of what it once was.",
/1019EEE14B67704DE6DE0B9FD7D0D596,"If you want to learn about how to catch @MONSTER_RACE@, head to the town located up the plateau ahead and speak to my assistant Camilla. You can't miss her... actually wait you might, she's so tiny and cute hehehe.",
/1B5A3D3E4B34533CC5E7E599C01B1A38,"If you want to learn about how to catch @MONSTER_RACE@, head to the town located up the plateau ahead and speak to my assistant Camilla. You can't miss her... actually wait you might, she's so tiny and cute hehehe.",
