key,source,target
/214776AF4C822D0B66293DB4BC1D955C,你被困多久了？,你被困多久了？
/6F4CEAD741DEE1EEF95A008A74E8BC08,你被困多久了？,你被困多久了？
/A95B76C9415993E5F52ECDA4492EBE73,你被困多久了？,你被困多久了？
/26DCB9EA476437386094CA87FFE3E422,有什么需要我帮忙的吗？,吾如何才能更进一步的协助汝呢，人类？
/8797C4C64E06B6CA137B77BA4824489F,真可悲......它们已经几百年没长大了。那些可怜的蜜蜂,真可悲......它们已经几百年没长过了。那些可怜的蜜蜂
/7BD230084E2B289F72FCC48F4E4B7CB8,真可爱啊...,真可爱 啊...
/FAF57AE645B3D2B5A5373CA6FA1C5EA6,不过，我需要很多......种子。,不过，我需要很多......种子。
/8914763C4965D6C23C2F2FA37534FDA8,如果你是个讨厌玩乐的蹩脚人类 你可以给它们最喜欢的体液来代替,不过如果你是个讨厌乐趣的无趣家伙，你可以送给魔弗灵它们最爱的体液作为代替。
/35BF63974E330C75B3359E8E1E99F0CB,然而恶魔们厌倦了被大天使统治 决定反抗,然而恶魔们厌倦了大天使的统治 决定反抗
/FAC3B1AA48B55AC22C81BABA4025A329,不过，只要踏入神圣的阴门，就能从这个位面进入虚空。,不过，从这儿踏入这道神圣的蜜穴之门可以帮助你从这个次元到达虚空。
/ACD1C69F4B52BCF56888D3ABD4DD4BC6,"然而，我们的精液和卵子才是 ""魔法 ""发生的地方。","然而，我们的精子和卵子才是最为""奇异""之处。"
/900A82D44250A3392806469644B7B93B,"然而，在这片土地上游荡的是较少的 @MONSTER_RACE@ 种族，许多人将其称为 ""野性""。","不过，漫游在这片土地之上的皆是较小的魔灵，大多都冠以""野生""之名。"
/0F2C916F409983084088D7B8C734556F,不过，她必须学会克制自己，不要吸入过多的蓝色烟雾。,但是，她必须学会克制自己，避免吸入那么多的蓝色烟雾
/107C6B8448B1F139A90AFDBD17AE1AA9,不过，有些人可能会比较贪玩，让你大吃一惊！,不过，有些魔弗灵可是极其精于此道并能让你体会到超绝快感的哦。
/FE11832245764B482A5550B347EB143E,不过，有些人可能会更会玩，让你大吃一惊！,不过，有些魔弗灵可是极其精于此道并能让你体会到超绝快感的哦。
/B0133AC44E841D002819DB9289664369,然而，他们只是我的种群中的蠢货！,不过，他们只是我的种群里的蠢货
/056C9C1748701D33A4113FB426A3981C,然而...,但是…
/5F71A084478332FD553228BF6DB08550,巨大的体型,庞大体型
/9ECA418E4EC2E9617CD48B82C43CB5FA,巨大：身高大约 10 英尺,庞大体型：身高约10英尺（3.05米）
/4E7910C949370E1A22F20886B7F19689,嗯......这说明你也一样饥渴。,呃……这说明你也很是饥渴咯。
/91512E3C41CA91E3C203E3BFD899DA24,人类的精液是我一直想要的,人类的精液是我一直想要的
/2262A6F64B6CB59E0A4D93A13609ED6A,人类精液的味道就像我梦想的一样,人类精液的味道就像我梦想中的一样！
/4163AB5147C585FA2B2677AB39C31FC2,人类做得很好，酋长已经射了很多了,人类做得很好，酋长已经把精液都射进了她的身体。
/93E88F4240B9F847CEDA058F8BFD753E,人类感觉很好幸运的酋长让你把微弱的精液射进了她体内,人类感觉很好 幸运的酋长让你把微弱的精液射进了她体内
/8608CD3E4A24FE889A9114BB9C69E23E,人类感觉很好吞下了成吨的精液，哈哈哈！,人类感觉很好 吞下了成吨的精液，哈哈哈！
/AA14311148FE8C6A89D0DE953790D7E7,人类快把门修好,人类快把门修好
/432AB6154EB0FCBABFD45A9F48D948F8,人类现在就把门修好，否则就把你的鸡巴塞进她的肚里！ 人类现在就把门修好，否则就把你的鸡巴塞进她的肚里,人类现在就把门修好，否则就把你的鸡巴塞进她的肚里！ 人类现在就把门修好，否则就把你的鸡巴塞进她的肚里
/54C74A434002CAD60426198FDDCF4B82,人类快修好大门，否则你的老二就是我的了,人类快修好大门，否则你的老二就是我的了
/92840010469055DB3A7EADA0FB5C99E1,人类是对的......部落是弱小的。,人类是对的......部落是弱小的。
/5C55705949989D3944ACDD8DE6CAEB1E,人类的乳汁味道真好......啊啊啊！,人类乳汁可真美味……啊啊嘶！
/2D636C78456A78C86B5305B72E889E11,人类的阴部和我梦想的一样美味,人类小穴的味道就像我梦想的一样
/F2F1647F46528F5AE94959AFFBE62500,人类*人类！,人类 *咆哮*
/417606634FB97A6E74DED7A87503CED0,人类我的部落姐妹们想要繁衍后代,人类 我的部落姐妹们想要繁衍后代
/ADE570A545B3D82C930945ACF5A2C3CE,人类，你超出了我的期望 让我非常满意,人类，你超出了我的期望 让我非常满意
/52FD26D0482D242DE0DC388D8424F5E9,人类...我明白为什么现在全世界都对你着迷了,人类... 我明白为什么现在全世界都对你着迷了
/63B540744119014025598C8555237076,人类...我能理解为什么现在全世界都对你着迷了,人类... 我能理解为什么现在全世界都对你着迷了
/5243F67240932D62D7FDFABA63A88594,雄伟,雄伟
/5243F67240932D62D7FDFABA63222594,雄伟 I,雄伟 I
/EC01A5624439E2DDB75614A1656451DD,雄伟 I：继承了更大的鸡鸡，Allure 使获得的 XP 增加 10%。,雄伟 I：继承了更大的鸡鸡，魅力使获得的 XP 提升 10%。
/5243F67240932D62D7FDFABA61222594,雄伟 II,雄伟 II
/EC01A5624439E2DDB75614A1636451DD,雄伟 II：继承了更大的鸡鸡，Allure 使获得的 XP 增加 20%。,雄伟 II：继承了更大的鸡鸡，魅力使获得的 XP 提升 20%。
/5243F67240932D62D7FDFABA62222594,雄伟 III,雄伟 III
/EC01A5624439E2DDB75614A1646451DD,雄伟 III：继承了更大的鸡鸡，Allure 使获得的 XP 增加 30%。,雄伟 III：继承了更大的鸡鸡，魅力使获得的 XP 增加 30%。
/EC01A5624439E2DDB75614A1397451DD,雄伟 III继承了更大的小弟弟，Allure 会提高所获得的 XP。,雄伟 III 继承了更大的鸡鸡，魅力使获得的 XP 增加。
/B7AB851641C9ABEE4A178B9DFFD50B0B,混合型,混血儿
/D3EBB7904D4648D8930D5B98189AC73D,混合体,混血族
/8C95D2A04A969135BDEC06A780BBC656,混合体液。,混血族体液
/D15AF6D44FBD9FB7572622AE572A21D7,混合体：这是两个种族的混合体。,混血儿：该个体由两个不同的物种繁育而成
/8A672F30481E3A3771FCC5ACA7937C23,我绝对喜欢当玩具，你可能已经猜到了。,我绝对喜欢当玩具，你可能已经猜到了。
/D251615D4084E3BFFB18D4B26806806F,我承认，这很有诱惑力。在遇到你之前，人类只是一个神话。,我承认，这很诱人。在遇到你之前，人类只是一个神话。
/C0AF205F4250ACA7FCF26C8AD12513B5,"我是树懒......很多人认为我很懒，但我更喜欢称之为 ""高效""。","我是树懒......很多人认为我懒惰，但我更喜欢称之为 ""高效""。"
/8AF6FC6641A12C2B4A5B90B25313D5E2,我现在是成年的阿鲁恩人了,我现在是一个完全体的曼陀罗啦
/ED31F33C43B35F55174029803CC7A311,我是成年的阿鲁恩人了,我现在已经是一个成年的阿尔劳娜了！
/23E7B88A464A51712A11B1A07FE361A3,我是成长中的 Alraune，也许你有多余的液体？,我成长为成年的曼陀罗啦！主人看起来还没有被榨干？！
/9589965546B48748E41BA7942844189B,我是成长中的 Alraune，也许你有多余的体液？,我已经是成长中的曼陀罗了，也许您还有没被榨干的液体？
/ADF357A1447CC164A3CF54A274E1EECF,我是成长中的 Alraune，也许你还有多余的体液？,我是成长中的阿尔劳娜，也许你有多余的液体？
/E460226A4FF1B186BCA5DE85158B49AF,我是成长中的 Alraune，也许你有多余的体液？,我是成长中的阿尔劳娜，也许你有多余的体液？
/FD996BF544296A6A4A54CE82ABF12183,我是成长中的 Alraune，也许你有多余的体液？,我是成长中的阿尔劳娜，也许你还有多余的体液？
/25580E6145BF9216DA12689E0973DCD0,我是训练有素的半人马女战士 你根本没有机会,我是训练有素的半人马女战士，你根本没有机会。
/7413D71A4AAA4CA135368D8D6BD67DC1,我要射了......啊......会很乱。,我要到了……哎呀……搞得一团糟……
/87F01F0B48F45D7E461449960ED82A56,我是大祭司莱兰娜 至高女神的启蒙仆人,我是大祭司莱兰娜。至高女神的大启明侍者
/6D4FCB5345397A3D9726C1AAA8B438D6,我的力量不足以控制其他地方的植物。,我还没有强大到可以控制其他土地上的植物。
/16099E454C927A69887E23955E893635,我要去抓那个变种了,那我现在就要出发去捕捉魔弗灵啦。
/1BE1CDD644277334F98620A99521B9DC,我要去抓那个变种了。,那我现在就要出发去捕捉魔弗灵啦
/F0A3AEEB4B43B9230E0996961D788CD4,我是处女地的龙母，你把我从沉睡中唤醒。,我是处女地的龙母，你把我从沉睡中唤醒了。
/C540E787424068F17DC21E839F8383CC,都怪那个干尸，她不停地给我送来甜美的果实，我还没反应过来，屁股就大得离不开洞穴了。,都怪那个树妖，她不停地给我送来甜美的果实，不知不觉我的屁股就大得离不开洞穴了。
/86DA9E6A4C65102E4B28A3968C3DA8FC,我向你保证，这感觉一定很爽,我可以向你保证这会感觉很棒
/CE3738E344825C4371847CB9F0E4445E,你的生殖器想要什么，我都能造出来,我可以实现下列你想要的任何愿望！
/B72B154840C9EFADCC67BE89C1C467AA,我能感觉到许多孜然花的根 但没有射精阴茎嗯...,我能感觉到许多孜然花的根部，但没有射精阴茎。嗯...
/DB00D91D4420A5D9D4F3FBB7DD1AC099,我可以帮你从野生@MONSTER_RACE@中采摘液体。,我可以帮你从野生@MONSTER_RACE@那里采集液体。
/3C6949B84E9BE02327C5408DC7F1D673,我可以帮你制造樱桃,我可以帮你做樱桃
/03607E064EB536F05A5397B97DC24149,真不敢相信,真不敢相信！
/D7A6D67F4C7BFFA071AA8480399A5D41,我简直不敢相信,我简直不敢相信！
/A58134D54AF7A503EDA75C88BD1471C1,我迫不及待地想上 Pawsmaati 的下一堂课了！,我等不及要和帕斯玛蒂一起上下一堂课了！
/38CC526548FEE9E798647C9C32B75ECE,我决定用我的干尸能力为他们生产水果，他们很喜欢。,我决定用我的树妖之力为他们生产水果，他们很喜欢。
/7C125E5D4D9517525ACC16A414D5C0E1,我没注意到有人来看我。一个人类访客......真有趣。,我没注意到有人来看我。一个人类访客......真有趣。
/13E887904839CEF7B4D79EBD63EA0F05,我才不管你是不是泰坦呢啊啊啊啊......噢噢噢,我不管你是不是巨人了!啊。
/16E336BD48B5FD77EAAE96BC1BAAF7D4,我不在乎你是不是泰坦族啊啊啊啊......噢噢噢......,我不管你是不是巨人了!啊。
/7C5554A44E14D8611780E99EAC37F747,我不知道如何进入，但要小心。,我不知道怎么进入，不过你要当心
/6B7696AA4F7FC59BCCFABC996AED1F8B,在某种程度上，我很羡慕我的弟弟妹妹们，他们不需要像我一样开始长达 30 年的朝圣之旅。,我倒是挺嫉妒我的弟弟妹妹，我得花30年去朝圣，他们不用。
/2DBE58DB4B0AEBCB9FDD04BC94C039BD,我必须经常更换下身的衣服，因为我的阴道总是非常潮湿--这是穿着衣服的@MONSTER_RACE@有福之人的通病。,我必须频繁地更换下装因为我的阴道总是湿哒哒的——，这对穿着衣服的受神佑的魔弗灵来说是很常见的问题。
/50C24ED842752B247BEF539351A5F126,我很乐意为这座伟大的城市尽我的职责。,我很乐意为这个伟大的小镇尽我的职责。
/E887131048CFFB8EF5A2E0A1DA1194FE,我如约为你准备了钥匙，拿去吧。不过你可别见外！,我如约给你带来了钥匙，拿去吧 不过你也别太陌生
/5E27E8A74A30D389BBB939B5142249BB,我非常想体验一下你的大鸡巴,我迫切渴求着你硕大的阴茎
/DB7D31B143C7D61531D61790BE87667B,我在你的土地上成长，现在这里是我永久的家。希望你喜欢你的新装饰,我在你们的土地上成长，现在这里是我永久的家。希望你喜欢你的新装饰！
/705BCA1D4ACA54FF178C9DA094C9DBA1,我在你的土壤里生长，很快它将成为我永久的家！,我在您的土地上长大，很快它将成为我的永远的家！
/D8D64A6444112501D1C4728A0BB65EB7,我每天都变得更加妖娆美丽，这种感觉真好......,我每天都长得更妖娆、更美丽，感觉真好......
/E0CB0262419C2D4379873799FB2844BC,我想我确实把它们宠坏了......,我想我是把它们宠坏了...
/78CE278740CEF8CBD44C7699C20FEA54,我当了无数年的虚空守护者，已经远离了拉米亚人的习俗。,数千年作为虚空守护者的流浪日子让我离我的同伴更加遥不可及。
/609D904E4D1F23007D88028804202202,我抓到了你要的变种,我抓到了你所要求的魔弗灵。
/DF7ACA4545FC48FBC7FBD9816CFDE6DA,我抓到了你要的变种。,我抓到了你所要求的魔弗灵.
/4F601DAA48F980A712CFA1A4888DDCBC,我体验过@MONSTER_RACE@无法理解的阴茎和阴道。,我几乎见识过了所有魔弗灵引以为傲的家伙们。
/96D35D8C41748461CFD8F9A9404E42B5,我体验过@MONSTER_RACE@的阴茎和阴道，无法理解。,我几乎见识过了所有魔弗灵引以为傲的家伙们。
/9D593DC94FAA9CCF2CB35CBA7EA06A73,我体验过 @MONSTER_RACE@ 的阴茎和阴道，无法理解。,我几乎见识过了所有魔弗灵引以为傲的家伙们。
/B4EE3075417C568D59F3C0AC4A5049A3,我在闷热高原的某个地方听说过启蒙者的传说。,我听说过启蒙者的传说 就在闷热高原的某个地方
/1EC1BDF8474319018DE2CBA3602448F1,我战胜了一切欲望和情感。这是成为女神天使长的必要条件，因为她不想让我分心。,吾能克服所有的欲念与情感。这是身为至高女神的大天使的本职，这亦是祂要求吾除完成吾之职责外再无杂念。
/9906C87647695E1D9105C3867D704EB0,我承担起了......重任......增加龙的数量。,我承担了......重任......增加龙的数量。
/5408EE8A4C4CAFF4A2B2F9B2F1F0B779,我有狂野的@MONSTER_RACE@要升天。,我有野生的@MONSTER_RACE@来供奉
/B3B231554333647A7518C9A44578C0B1,我听到你的目光在我丰满的身躯上游移 你的心跳得更快了,我感受到你的眼睛在向我性感的下体看去，我能感受到你的心跳加快
/E5ED1DF6437395916BD42CBCD355E384,我希望我的触手不会让你受不了......是的，它们能给你带来相当大的负担。,我希望我的触手不会让你觉得太累......是的，它们能带来相当大的负担。
/FCEBBA094930884E07B0A38C1FC062B8,我希望我的玩具让你感觉很好也许......我们可以再来一次？,我希望我的玩具让你感觉很好 也许... 我们可以再来一次？
/9FE3B8C04B35B846B4CFB99902294CDE,我知道人类喜欢感受这强大的身体,我就知道人类喜欢感受这强壮的身体
/C9B4EBAD46E07D79B09C1DBE7BE0F774,我知道你没有那一刻之前的记忆 所以让我告诉你，你根本不该在这里,我知道你没有那之前的记忆，所以就让你本不该出现在这里的种种因果沉入水底吧。
/E44DC681421F83D23915B6BCE7AF12EF,我喜欢......它让我如此快乐！,我喜欢......它让我如此快乐！
/371A297549D5D30EA8E2A9A04A208FC8,我爱火花,我爱亮晶晶的东西！！！
/69736B6847FFEF0E503D5B911CB4FE32,我可能会也可能不会利用可爱的睡牛......,我可能会也可能不会利用可爱的睡牛......
/B5B8312540B0C71F1DDBCEADEF6C3E02,"我说的 ""你们 ""是指 ""麦酒 ""之间的 ""你们也许我们以后可以玩得开心点？","俺是说，关于俺刚才那些要把尼按进俺大咪咪里的话…大概咱以后可以""找找乐子""？"
/F177E2D543CD7E7EEE8D7D8675341E30,我想念我的小妹妹她还是只毛毛虫,我想念我的小妹妹 她还是只毛毛虫呢
/91C04C0641057656CC61A48472D8954C,我需要人类的精液才能长成最终形态你的小弟弟会顺着我的喉咙一路滑下 我吮吸着每一滴精液,小蕨需要人类的精液来长成最终形态！！主人的鸡巴会一路滑到我的喉咙里面，当我吞咽的时候。”
/97DE1E2D44F75CDC8B07A3ACE527EFC4,我需要人类的精液来成长为最终形态你的小弟弟会顺着我的喉咙一路滑下，我吮吸着每一滴。,我需要人类的精液才能长成最终形态 你的小弟弟会顺着我的喉咙一路滑下 我吮吸着每一滴精液
/D456D54240773E6C7DA921A0B4BDBA16,我需要人类的乳汁来成长为我的最终形态。当我吮吸每一滴精液时，你柔软的乳房将被掏空,我需要人类的乳汁来成长为最终形态 当我吮吸每一滴精液时 你柔软的乳房会被掏空
/1EB41EAD40088E3874A4E0A7F3C437DC,我需要再次释放......你们人类太容易了。,我需要再次释放......你们人类太容易了。
/F98CD43545B39F2F962E56AF0DC2ADAA,我从未想过结束！她完全控制了整个过程，直到我高潮了十次才松手。,我从未想过结束！她完全控制了整个过程，直到我高潮了十次才松手。
/4BCD2C0947A04AB07ED274984B39E519,我应该惩罚你，但是......噢噢！如你所见，我很忙,我应该惩罚你，但是......哦哦！如你所见，我很忙
/8F881FCB45236FE8DB057EBCF2939A73,我最近和她完成了一个疗程......啊哈。我的思绪如此清晰开阔,我最近和她完成了一个疗程......啊哈。我的思绪如此清晰开阔
/D3EBA5FE4F8C935CB40680BE9D7ED27E,我知道我一直在偷懒，让我的根超过了通往小海湾的大门。,我知道我一直在偷懒，让我的根超过了通往小海湾的大门。
/FBE363A241E1A6C5172380A2F5CAFD27,我看到你的眼神了 你想利用处女湾的居民来取悦自己,我看到了你的眼神 你想利用处女湾的居民来取悦自己
/8D0D93544108C2F1EDC3E0B1D714E088,我想我也该休息一下了......啊......我已经筋疲力尽了。,我想我也该休息一下了......啊......我已经筋疲力尽了。
/F685E190400D71BAA030AE8630162626,我想你没必要再喂我了 但你的体液可以去另一个地方,我想你没必要再喂我了，不过你的体液还有另一个去处！
/2D40A8404D1D3D0D2D24B49349427E5A,我想不用再喂我了 但我们可以用我这神奇的花朵身体做别的事,您现在已经不需要喂养我了，但小蕨还能给主人的汁液找个好去处
/A01A080940045990DBDDE2991564A156,我想你喜欢每天都当玩具吧？,我想你喜欢每天都当玩具吧？
/3C66BDDF423304DB5DBE6F8E162D6F56,我想那个神秘的假阳具携带者就是法琳娜。,我想那个神秘的假阳具携带者就是法琳娜。
/DED16C92469A536D38021EBB9437E929,我想我们会相处得很好的，人类,我觉得我们会相处的很融洽的，人类。
/0A6CE0B4469F4068DE66F4AB8EC4EDA9,我想......你可能是我最好的朋友。,我认为…你会是我有史以来最好的伙伴。
/A1243ACB4057D3CAD0A25787BA4DF627,我想... 你可能是我最好的朋友了,我想......你可能是我最好的朋友了。
/1E2A2FC04EF0D4BCC92A3A911348230A,我想... 终于...我终于又有朋友了,我以为... 终于... 我终于又有朋友了
/B31209614A74AB1A0C2C14AD375B0165,我相信我的蜜糖很美味能品尝到我乳头的浓稠甜美 就当是你的荣幸吧,我相信我的蜜糖很美味 能品尝到我乳头的浓稠甜美 就当是你的荣幸吧
/E442BDA24E0E99F44CC61FA7F8F3A02F,我自愿当玩具 因为我是个心地善良的人但是不行，大家总是以我的体型来评判我。,我自愿当玩具 因为我是个心地善良的人 但是不行，大家总是以我的体型来评判我。
/8D12D3854864E7395B64589A2754A1A5,为了体验只有人类才能提供的快感，我等了很久......,为了体验只有人类才能提供的快感，我等了很久......
/1F41165A452FBA12C2CF81A71C1DE5AC,我徘徊在牧场尽头的山洞里 在那里我遇到了她,我徘徊在牧场尽头的山洞里 在那里我遇到了她
/10E4A32B499DC549B6EE719D6FEAFD45,我想要一个足够强壮的伴侣来取悦我 一个在适当部位有肉的瓦尔瓦格人就可以了,我想要一个足够强壮的伴侣 来取悦我 一个在适当部位有肉感的瓦尔瓦格人就可以了
/70B4299E404BAC657357D7AD12E3DF68,我想让那根美味的小弟弟插进我的身体......哦，就是现在！,我想要感受你的酥胸……跟我的乳房紧紧交叠……啊啊。
/239678F6481C22C297A01BAF6A94E397,我想体验克拉肯阴道...,我想品尝下海妖族的小穴……
/76B461824BF875E28EED5D8D6D9B4D50,我想体验克拉肯阴道...,我想体验克拉肯阴道...
/5AEA5C7F4EB5E13F37FC0C9552530212,我想感受温暖的人类精液流过我的身体,我十分渴望人类的精液灌进我的身体里！
/5E3B309B4D79B4A31F6B1786E8B3AB2D,我想感受温暖的人类精液流过我的身体,我十分渴望人类的精液灌进我的身体里！
/A12A50F34FE88A004CB5458C982B3915,我想感受你柔软的乳房......在我的上面......啊啊。,我想要感受你的酥胸……跟我的乳房紧紧交叠……啊啊。
/748A7C25489A4B1CEC2B5D91B815FE8D,我想给你一些回报,我想给你一些回报
/CC8A60E34A4F302BEBD0CCB8D0F5B282,我想玩弄你的屁股,我想玩你的屁股
/ED5B02C34C2C1E55771F229EEF4E28DF,我想玩你的屁股,我想玩你的屁股
/2DF7474B4ED132A075973ABFA667399C,我想听你的音乐,我希望能聆听你的音乐
/6340E0A045F87C6E35C3348C97609B67,我想和你做爱，我不会撒谎。,我发誓，我真的想要和你做爱
/982CC755420F84E3E4F0E5A5452A5A48,我想和你做爱，我不会撒谎。,我想和你做爱，我不会撒谎。
/C933962A4C5DD7F022D428AEE50FE2C0,我想再玩一次你的粘液,我想再在你的粘液里玩一次！
/3D8EEBEC4ED68B55EF4D03AE26C8037C,我想在你的黏液中嬉戏,我想在你们的粘液里玩
/AC469BC043058673C7203B90B9D7E6EE,我想再次释放......你们人类太容易了。,我想再释放一次......你们人类太容易了。
/1150B97A4723F9592EB22D9FDDA5B4AE,我想吮吸你...,我真想把你榨的……一滴不剩……
/7B46D37346081D01CB0C9B8C6CAEE2DF,我想穿越你的阴道......入口。,我迫不及待要进入……门了。
/0F62EE694ADB2071C7247C8AA042A065,我要你拥有这颗珍珠,我要你们拥有这颗珍珠
/554F10F14C2C753407F470A787D584FB,我要你的身体在我身上......在我身体里......啊,我想要同你身躯交织在一起……想要你狠狠操穿我……啊哈……
/AC9F79424AE7143E28A220A47D8C7AF4,我要你的触手,我要你们的触手
/59A830904A9DC04A6B7B1CB5E274E11A,我要走了...,我要走了...
/7C47118C4A51AA8F9E612C99BCE37ABF,我要走了...,我要走了...
/AC2EF1C14FEBD00A28269E9CF09D8987,我要走了,我要走了...
/7468ACB44E64BE348C44FFAF36EB756D,我会想办法让花长出来的,我会想办法让花朵生长
/4ABC6CBE40660C1FC7B110BE920B90D5,我会用我的精液淹没你的粘液,我会用我的精液淹没你的粘液
/560C1A89450F26555CC3FA93CDDCA2F8,我会用我的精液淹没你的粘液,我会用我的精液淹没你的粘液
/CF16A17F4830608ACD2AECB022AAF52F,我将用我的精液浇灌你的粘液！ 我将用我的精液浇灌你的粘液！ 我将用我的精液浇灌你的粘液！,我将用我的精液浇灌你的粘液！ 我将用我的精液浇灌你的粘液！ 我将用我的精液浇灌你的粘液！
/D687DA6646D9E6184E1D4FBEDD5AFF4B,我将用我的精液浇灌你的粘液！ 我将用我的精液浇灌你的粘液！,我将用我的精液浇灌你的粘液！ 我将用我的精液浇灌你的粘液！
/4BC020EA4AED0B5B4F293B8BDC5AF9A4,让我舔你的小穴，让我与你邂逅,让我舔你的小穴，让我与你邂逅。
/67BD60FD43F812B00C5A68819F80ADF4,让我舔你的阴部,让我舔舔你的小穴
/3DE7C5E5483FE8321224F9A0BE1EE1E2,我会永远保留它 作为我们友谊的象征,我会永远保存它 作为我们友谊的象征
/04744CA84CBAE9AB13EA1989A23A0DDC,我很快就会离开你的牧场不过别担心，你可以在海顿找到我,我马上要离开你的农场了！不过别担心，你能在海顿小镇找到我。
/8D4C9C144C33EE6A19B08696ABFFB5DA,我会让你爽歪歪的，如果你追求的是快乐的话。,如果你是来需求快活的话，我能让你爽上天
/3156E10E45B2998962301BBE6844B7EC,我不否认，我希望能有一次更......私人的邂逅。,我不否认，我希望能有一次更......私人的会面。
/586C9720448CC48985AE2E8FA3546D05,我会把蜂巢之门上的蜂巢拿下来,我会把蜂巢之门上的蜂巢取下来
/325B057D42B7367B320C54941EEE0BA6,我会再次展示如何让你的身体动起来,我将再次展示如何让你的身体无与伦比地移动
/F9C66FA74BAA102FE1238A952823D3D9,我真希望能回忆起自己的出生和童年 这样就会容易多了见鬼，我真希望能记起我是怎么来到这里的，大约 300 年前。我数不清了,我多希望我能记得我的出生与童年，那会使我的研究容易很多很多。哦！我多希望我能记得我300多年前是怎么来到这里的。可惜我记不清了。
/48EDBF874DED77CEE66F469303F265EB,我不会靠近那座寺庙的，他们可能会试图改变我的信仰，或者让我吸入蓝色的烟雾。,我不会靠近那座神庙的 他们可能会试图改变我的信仰 或者让我吸入蓝色的烟雾
/1D0919E245DEEDE87FD63C8852480108,不知道这次她又给我带来了什么。,不知道这次她又给我带来了什么。
/56130E5B431626086919BFB37E7FA460,我绝不会放弃品尝人类阴部的机会。,我绝不会放弃品尝人类小穴深处的机会。
/6779B6F54EA9811CDA01BB899D8E10A4,我是安珀梅，你的波瓦尔奶牛姑娘！,俺叫安铂，尼的奶工！
/D2DF40244F8B96F91F4101A5AD5F08AA,我是卡米拉法琳娜的小妖精助手你可能不需要跟我说太多 因为她是这里最聪明的人,我是小小蜜拉！法莲娜的小哥布林助手！你也许不需要和我说太多话，因为法莲娜是这里最聪慧的魔弗灵！
/A819A3124C5B26D015FD5AA51016D3AD,我想你一定觉得很爽吧,我相信你一定觉得很爽
/3D80ACD9492E522E22EE0EAAD298E834,我爬到你的花上了,我想要钻进你的花瓣里
/D18F5F504013858974D982AA49D9035F,我正在抵抗这种冲动...,我现在正在抵抗那种欲望……
/41D4E33A4F278EEAC8E03DBD1A9618E5,我湿透了，给我的小人挤奶吧喝光它,俺好湿，快狠狠吸俺的奶，人类！全部喝掉！
/89B96FEA426FD3ECBA90259F724E6DF2,一想到我们的阴唇在一起摩擦 我就湿了,一想到我们的阴唇在一起摩擦 我就湿了
/5F4FDDD7441D663752F3D78544042EEA,想着你粗大的阴茎给我播种，我就湿了,一想到你粗大的阴茎在我体内播种 我就湿了
/D946784E4574F80408FA7D82B80E4EAC,想着你粗大的鸡巴给我做种 我就湿了,一想到你粗大的阴茎给我做种 我就湿了
/35E72C7041E32B269ECDA081BF9906C0,我越想越湿...,哦~我现在已经湿了...
/F091EDAA4504CD138BB740BD4D4EBCB6,我越想越湿...,哦~我现在已经湿了...
/341A1B1E4F52D36C69BFB9ACE71DBCD4,我要把它全部吃掉，制造出大量新的粘液......,我要把你的鸡巴全部吃掉，制造出很多新的粘液...
/58D1FC2449F60C6958E9A78371E3450A,我要吃光它，做很多新黏液...,我要吃光它，制造出许多新的粘液......
/B8297A054AB04B137F3266B6480756F5,我是来为我们的女王采蜜的,我是来为我们的女王采蜜的
/0968DD0D4744523D6AFCEABE502C530F,我太饥渴了，受不了了散开，因为我来了,我已经饥渴难耐！张开你的大腿，人类，因为我要来啦！
/244C8E5D4982978D00C8C4AD305CB067,我还是没修好你那该死的门,我还是没修好你那该死的门
/84B9704445972C08434F0F82443C6CDA,我已经厌倦了舔泰坦 直到被他们温暖粘稠的快感浸透我想感受泰坦深入我的身体,我厌倦了舔弄巨人，直到我在他们温暖粘粘的肉棒中湿透!我想感受在我体内深处的巨物。
/6BD4BB9B462B18C1771C5C8CE331DDAC,我太害羞了......所以我只是为我们的女王采集花蜜。,我太害羞了......所以我只是为我们的女王采蜜。
/EDB37C414F34D2DB942D46BC07E82687,我每天都坐在这里 等着它来找我,我每天都坐在这里 等着它来看我
/CB48004E4E339F82564495A0A7D0209C,我经历过更糟的,我经历过更糟的
/0B1F283F4C4E0D0752DF53AB312D45F9,我听说过南方游荡着能生育的波瓦尔 它们能分泌大量的母乳,我听说过南方游荡着能生育的波瓦尔 它们能分泌大量的母乳
/6D1F8DD440DBF92518A5E6833EB831FA,我听说过蜂王的女儿在蜂巢地的传说。,我听说过蜂王的女儿在蜂巢地的传说。
/E3AE7B054DC0BBA83F3A75BBB8565010,我曾多次占她肥臀的便宜 把我的种子灌进她的肚子里,我曾多次占她肥臀的便宜 把我的种子灌进她的肚子里
/CE6754D34D354921713D50B1F67C0F01,"我...呃... ""忘了 ""教她。","我...呃... ""忘了 ""教她。"
/BB8503A14E015AEDED4E1C866261B05C,如果我能找些乡亲来这里 给我喂点温暖的精液,如果我能找些镇民来这里 喂我温暖的精液就好了
/14597A3447ACFD81E4E72CB43D419E39,如果我必须在一个地方度过余生，我不希望是和其他人......,如果我非得在一个地方度过余生，我只求与您相伴
/3587D87D4538714F62271FBFA1D17FFF,如果我必须在一个地方度过余下的永恒 我不希望是和其他人...,如果我非得在一个地方度过余生，我只求与您相伴
